# Responsive score, Archetype-ID, Computational time
1.000000000000000000e+00 5.000000000000000000e+00 7.978999999999999981e-03
1.000000000000000000e+00 5.000000000000000000e+00 7.967999999999999389e-03
1.000000000000000000e+00 1.000000000000000000e+00 5.993000000000000063e-03
1.000000000000000000e+00 8.000000000000000000e+00 4.985999999999999981e-03
1.000000000000000000e+00 5.000000000000000000e+00 7.978999999999999981e-03
1.000000000000000000e+00 5.000000000000000000e+00 7.979999999999999247e-03
1.000000000000000000e+00 8.000000000000000000e+00 9.969000000000000430e-03
1.000000000000000000e+00 8.000000000000000000e+00 4.990999999999999777e-03
1.000000000000000000e+00 8.000000000000000000e+00 4.954000000000000070e-03
1.000000000000000000e+00 8.000000000000000000e+00 5.019000000000000024e-03
0.000000000000000000e+00 1.100000000000000000e+01 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 5.019000000000000024e-03
1.000000000000000000e+00 1.000000000000000000e+00 6.009999999999999717e-03
0.000000000000000000e+00 1.100000000000000000e+01 0.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e+00 9.147999999999999882e-03
1.000000000000000000e+00 2.000000000000000000e+00 3.820099999999999885e-02
1.000000000000000000e+00 1.000000000000000000e+00 7.974999999999999450e-03
1.000000000000000000e+00 1.000000000000000000e+00 5.983999999999999736e-03
1.000000000000000000e+00 6.000000000000000000e+00 9.970000000000000563e-04
0.000000000000000000e+00 1.100000000000000000e+01 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 5.952999999999999958e-03
1.000000000000000000e+00 5.000000000000000000e+00 8.009999999999999759e-03
